Nombre del Sujeto Obligado:,Alcaldía Tlalpan
Formato:,Obra pública o servicios
Periodo:,
ID,FECHA CREACION, FECHA MODIFICACION,"EJERCICIO","FECHA DE INICIO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","FECHA DE TÉRMINO DEL PERIODO QUE SE INFORMA (DÍA/MES/AÑO)","DENOMINACIÓN DE LA OBRA O SERVICIOS RELACIONADOS","NÚMERO DE CONTRATO","FECHA DEL CONTRATO","MONTO TOTAL DE LA OBRA O SERVICIOS RELACIONADOS","TIPO DE VIALIDAD","NOMBRE DE VIALIDAD","NÚMERO EXTERIOR","NÚMERO INTERIOR  EN SU CASO","TIPO DE ASENTAMIENTO HUMANO","NOMBRE DEL ASENTAMIENTO HUMANO","CLAVE DE LA LOCALIDAD","NOMBRE DE LA LOCALIDAD","CLAVE DE LA DEMARCACIÓN TERRITORIAL O MUINICIPIO","NOMBRE DE LA DEMARCACIÓN TERRITORIAL O MUNICIPIO","CLAVE DE LA ENTIDAD FEDERATIVA","NOMBRE DE LA ENTIDAD FEDERATIVA","CÓDIGO POSTAL","FECHA DE INICIO","FECHA DE TÉRMINO","SUJETO OBLIGADO ORDENADOR DE LA OBRA","SUJETO OBLIGADO RESPONSABLE DE LA OBRA","NOMBRE DEL PROVEEDOR  CONTRATISTA O PERSONA FÍSICA","HIPERVÍNCULO MECANISMOS DE VIGILANCIA DE LA OBRA","HIPERVÍNCULO ESTUDIOS IMPACTO AMBIENTAL Y SÍSMICOS","ÁREA(S) RESPONSABLE(S) DE LA INFORMACIÓN","FECHA DE VALIDACIÓN","FECHA DE ACTUALIZACIÓN","NOTA"
40541846,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","CONSERVACIÓN Y REHABILIACIÓN DE INRAESTRUCURA ESCOLAR                  E.P. ESTADO DE NAYARIT","ATL-ADO-018-L-OB-157-19","01/11/2019","907922.3","Calle","FERROCARRIL DE CUERNAVACA","2","0","Pueblo","PARRES","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14900","01/11/2019","15/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","F&P ADMINITRACIÓN Y EDIFICACIÓN DE PROYECTOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541511,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","HUEHUETAN ESQUINA HALACHO","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541461,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA EL MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-ADS-020-L-SOH-025-19","09/09/2019","113171.62","Calle","IZAMAL (ENTRE TENOSIQUE Y HOMUN)","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","13/09/2019","21/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","ARQUITECTURA TEKNIK, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541557,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","“REHABILITACIÓN DE LA INFRAESTRUCTURA DE DRENAJE EN DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN, CONSTRUCCIÓN DE 5 RESUMIDEROS: 4.-HÉROES DE 1910,  5.-2 DE OCTUBRE, 6.-BOSQUES DEL PEDREGAL, 7.-HÉROES DE PADIERNA”.","ATL-LP-040-L-OH-083-19","16/10/2019","6811490.28","Calle","TEKAL ESQUINA IZAMAL","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","17/10/2019","15/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","LA VIATA CONSTRUCCIONES, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541559,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","“CONSTRUCCIÓN DE REDES DE DRENAJE SANITARIO EN LAS SIGUIENTES COLONIAS 4.-MIGUEL HIDALGO 3A. SECCIÓN (AGEB 1316), 7.-PEDREGAL DE SAN NICOLÁS 1A. SECCIÓN (AGEB 0303)"".","ATL-LP-041-L-OH-084-19","19/10/2019","5346808.88","Calle","BOCOBA ENTRE OPICHEN Y POPOLNA","0","0","Colonia","PEDREGAL DE SAN NICOLAS 1A SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14100","17/10/2019","15/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","LUIS FERNANDO GONZÁLEZ FLORES","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541653,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""MANTENIMIENTO DE VIALIDADES SECUNDARIAS. 1.- TLALPAN CENTRO, 2.- PUEBLO SANTO TOMÁS AJUSCO, 3.- PUEBLO MAGDALENA PETLACALCO, 4.- PUEBLO SAN MIGUEL XICALCO"".","ATL-LP-013-L-OB-042-19","17/09/2019","5746951.33","Calle","LIMATITLA ENTRE LA CALLE INSURGENTES SUR Y CALEJON SAN MARCOS","0","0","Colonia","TLALPAN CENTRO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","16/12/2019","16/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","EDUARDO DEL ÁGUILA ESPINOSA","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541801,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA JARDÍN DE NIÑOS BIK-IT","ATL-LP-006-L-OB-035-19","13/09/2019","5558137.66","Calle","AKIL","0","0","Colonia","POPULAR SANTA TERESA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14160","12/09/2019","11/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","INNOVACIÓN ARQUITECTÓNICA GÉNESIS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541751,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA LA CONSTRUCCIÓN Y AMPLIACIÓN DE INFRAESTRUCTURA DE AGUA POATBLE, EN DIVERSAS COLONIAS DE LA ALCALDIA TLALPAN. 6.- PRADO COAPA","ATL-ADS-036-L-SOH-069-19","04/10/2019","229007.63","Calle","HACIENDA VALPARAISO ENTRE HACIENDA LA GAVIA Y LIMITE","0","0","Colonia","PRADO COAPA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14350","05/10/2019","18/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","H CONSULTORÍA Y ASESORÍA ESPECIALIZADOS PARA LA CONSTRUCCIÓN, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541799,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA JARDÍN DE NIÑOS XOCHICONETL","ATL-LP-006-L-OB-035-19","13/09/2019","5558137.66","Calle","No. 7","0","0","Colonia","LOMAS HIDALGO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14240","12/09/2019","11/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","INNOVACIÓN ARQUITECTÓNICA GÉNESIS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541609,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""ELABORACIÓN DE PROYECTO DE LEVANTAMIENTO FÍSICO DE NECESIDADES PARA LAS OBRAS COMPLEMENTARIAS AL SISTEMA DE DRENAJE EN 1. BOSQUES DEL PEDREGAL, DENTRO DEL PERÍMETRO DE LA ALCALDÍA"".","ATL-ADS-077-L-SOH-141-19","31/10/2019","709999.99","Calle","COLONIA BOSQUES DEL PEDREGAL","0","0","Colonia","BOSQUES DEL PEDREGAL","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14738","01/11/2019","30/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","JUAN CARLOS GONZÁLEZ GUILLEN","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541754,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVSIÓN PARA LA CONSTRUCCIÓN  Y AMPLIACIÓN DE INFRAESTRUCTURA DE AGUA POTABLE, EN DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN. 7.- EL DIVISADERO","ATL-ADS-037-L-SOH-070-19","04/10/2019","214412.47","Calle","TIXCOCOB ENTRE SACALUM Y SEYE","0","0","Colonia","TORRES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14209","05/10/2019","31/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS HIDRAULICAS","H CONSULTORÍA Y ASESORÍA ESPECIALIZADOS PARA LA CONSTRUCCIÓN, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541850,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA  ESCUELA PRIMARIA RÍO PANUCO","ATL-ADS-007-L-SOB-011-19","06/09/2019","297851.63","Calle","PUENTE DE PIEDRA","72","0","Colonia","TORIELLO GUERRA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14050","06/09/2019","19/12/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","MORGEN, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541468,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA LOS TRABAJOS DE DESAZOLVE A LA RED DEL SISTEMA DE DRENAJE EN LAS SIGUIENTES COLONIAS: 1.- CHIMALCOYOTL, 2.- MIGUEL HIDALGO 2a. SECCIÓN, DENTRO DEL PERÍMETRO DE LA ALCALDÍA"".","ATL-ADS-022-L-SOH-027-19","09/09/2019","89463.02","Calle","CLAVEL (ENTRE CUAUHTEMOC  Y DILIGENCIAS","0","0","Pueblo","CHIMALCOYOC","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14630","13/09/2019","21/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","SUPERVISORA Y CONSTRUCTORA HOSO, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541515,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","TEYA (ENTRE MAXCANU Y CONCAL)","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541516,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""MANTENIMIENTO DE RESUMIDEROS EN LAS COLONIAS: 1.- HÉROES DE PADIERNA, 2.- TORRES DE PADIERNA"".","ATL-LP-015-L-OH-044-19","17/09/2019","2110253.86","Calle","MAXCANU ESQUINA PICHUCALCO","0","0","Colonia","HÉROES DE PADIERNA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14200","18/09/2019","16/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCIÓN DE OBRAS PARA SANEAMIENTO Y DRENAJE","RAYMUNDO JAVIER SOLIS JARAMILLO","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541563,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA LA REHABILITACIÓN DE LA INFRAESTRUCTURA DE DRENAJE EN DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN: 1.- SECTOR XVII"".","ATL-ADS-041-L-SOH-085-19","15/10/2019","737816.82","Calle","DZILAM ENTRE CALLE ENCINOS Y AV. FERROCARRIL CUERNAVACA","0","0","Colonia","MIGUEL HIDALGO 3A. SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14100","16/10/2019","29/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","ARQUITECTURA TEKNIK, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541567,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""SUPERVISIÓN PARA LA REHABILITACIÓN DE LA INFRAESTRUCTURA DE DRENAJE EN DIVERSAS COLONIAS DE LA ALCALDÍA TLALPAN: 2.- CHICHICASPATL"".","ATL-ADS-042-L-SOH-086-19","15/10/2019","318498.59","Calle","TEPOZANES ENTRE CALLE OYAMEL Y  AV FERROCARRIL CUERNAVACA","0","0","Colonia","CHICHICASPATL","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14108","16/10/2019","29/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","JUAN CARLOS GONZÁLEZ GUILLEN","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541857,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA    JARDIN DE NIÑOS AÑO DE LA REPÚBLICA FEDERAL","ATL-ADS-010-L-SOB-014-19","06/09/2019","218788.03","Calle","MARIA HERNANDEZ ZARCO Y ROQUE ESTRADA","0","0","Colonia","BELISARIO DOMINGUEZ","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14310","06/09/2019","19/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","DOLORES SAGRERO MUNGUÍA","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541619,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""CONSTRUCCIÓN DE REDES DE DRENAJE SANITARIO EN LAS SIGUIENTES COLONIAS: 1.- COLONIA SECTOR XVII (AGEB 1496), 10.- COLONIA HÉROES DE PADIERNA (AGEB 623), 11.- COLONIA PEDREGAL DE SAN NICOLÁS 4TA. SECCIÓN (AGEB 1299)"".","ATL-ADO-039-L-OH-155-19","31/10/2019","7556841.87","Calle","TECOH ENTRE TIXMEHUAC Y CHANCENOTE, CALLE CHANCENOTE ENTRE TECOH Y AV. TETIZ","0","0","Colonia","PEDREGAL DE SAN NICOLAS 4TA. SECCIÓN","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14100","01/11/2019","30/12/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE CONSTRUCCION DE OBRA PARA SANEAMIENTO Y DRENAJE","NINAS CONSTRUCCIONES, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541813,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA JARDÍN DE NIÑOS CITLALI","ATL-LP-009-L-OB-038-19","17/09/2019","4078792.45","Calle","No. 5","0","0","Pueblo","MAGDALENA PETLACALCO.","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14480","17/09/2019","30/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","C.O. CONSTRUCCIONES, SUPERVISIÓN Y SERVICIOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541669,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","""REHABILITACIÓN DE VIALIDADES SECUNDARIAS EN DIVERSAS UBICACIONES: 1.- TLALPAN CENTRO, CALLE MARIANO MATAMOROS.""","ATL-LP-028-L-OB-066-19","01/10/2019","2334562.23","Calle","MARIANO MATAMOROS ENTRE CALLE GALEANA E INSURGENTES SUR","0","0","Colonia","TLALPAN CENTRO","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14000","02/10/2019","30/11/2019","DIRECCION GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DE UNIDAD DEPARTAMENTAL DE OBRAS VIALES","CYNTHIA ULLOA RODRÍGUEZ","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541816,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA ESCUELA PRIMARIA MARIANO MONTERDE","ATL-LP-009-L-OB-038-19","17/09/2019","4078792.45","Calle","ZONA HABITACIONAL DEL HEROICO COLEGIO MILITAR","0","0","Pueblo","SAN ANDRÉS TOTOLTEPEC","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14650","17/09/2019","30/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","C.O. CONSTRUCCIONES, SUPERVISIÓN Y SERVICIOS, S.A. DE C.V.","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
40541863,"18/03/21","18/03/21","2019","01/10/2019","31/12/2019","SUPERVISIÓN PARA EL MANTENIMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA EDUCATIVA  CENTRO DE ATENCIÓN MÚLTIPLE  No.64","ATL-ADS-012-L-SOB-016-19","09/09/2019","278415.3","Calle","YOBAIN","26","0","Colonia","POPULAR SANTA TERESA","12","ALCALDIA TLALPAN","12","ALCALDIA TLALPAN","09","CIUDAD DE MEXICO","14160","09/09/2019","19/11/2019","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","JEFATURA DEPARTAMENTAL DE INFRAESTRUCTURA DE PLANTELES EDUCATIVOS","DOLORES SAGRERO MUNGUÍA","http://www.contraloria.cdmx.gob.mx/pcontraloria/denuncia.php","http://www.repositoriotlalpan.gob.mx:8080/DGODU/NO-ESTUDIOS-IMPACTOAMBSIS.pdf","DIRECCIÓN GENERAL DE OBRAS Y DESARROLLO URBANO","31/12/2019","31/12/2019",""
